
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
 5775377, 837474739 
 5776448, 837483466 
 1, 838051656 
 2, 838054231 
 3, 838055109 
 34359738366, 838677384 
 34359738366, 838680997 
 34359738366, 838692466 
 34, 838714508 
 35, 838715893 
 36, 838716495 
 37, 838717030 
 38, 838717563 
 39, 838718168 
 40, 838718698 
 41, 838719268 
 42, 838720415 
 43, 838720953 
 44, 838721538 
 45, 838722070 
 46, 838722613 
 47, 838723145 
 48, 838723680 
 49, 838724218 
 50, 838724830 
 51, 838725360 
 52, 838725898 
 53, 838726430 
 54, 838726988 
 55, 838727573 
 56, 838728103 
 57, 838728635 
 58, 838729210 
 59, 838729747 
 60, 838730307 
 61, 838730840 
 62, 838731370 
 63, 838731900 
 64, 838732432 
 65, 838733000 
 66, 838733567 
 67, 838734100 
 68, 838734630 
 69, 838735160 
 70, 838735720 
 71, 838736290 
 72, 838736820 
 73, 838737350 
 74, 838737915 
 75, 838738447 
 76, 838739002 
 77, 838739532 
 78, 838740062 
 79, 838740595 
 80, 838741125 
 81, 838741742 
 82, 838742295 
 83, 838742827 
 84, 838743360 
 85, 838743890 
 86, 838744422 
 87, 838744994 
 88, 838745529 
 89, 838746064 
 90, 838746629 
 91, 838747159 
 92, 838747742 
 93, 838748272 
 94, 838748802 
 95, 838749334 
 96, 838749864 
 97, 838750434 
 98, 838750997 
 99, 838751529 
 100, 838752059 
 101, 838752592 
 102, 838753152 
 103, 838753722 
 104, 838754252 
 105, 838754779 
 106, 838755344 
 107, 838755874 
 108, 838756442 
 109, 838756999 
 110, 838757529 
 111, 838758059 
 112, 838758589 
 113, 838759156 
 114, 838759719 
 115, 838760249 
 116, 838760779 
 117, 838761309 
 118, 838761839 
 119, 838762864 
 120, 838763401 
 121, 838763939 
 122, 838764514 
 123, 838765044 
 124, 838765599 
 125, 838766139 
 126, 838766696 
 127, 838767226 
 128, 838767759 
 129, 838768329 
 146, 838768974 
 147, 838769524 
 148, 838770054 
 149, 838770584 
 150, 838771119 
 151, 838771689 
 152, 838772221 
 153, 838772751 
 154, 838773301 
 155, 838773833 
 156, 838774388 
 157, 838774918 
 158, 838775476 
 159, 838776006 
 160, 838776536 
 161, 838777106 
 41, 838817099 
 42, 838817824 
 43, 838818357 
 44, 838818887 
 45, 838819419 
 46, 838819974 
 47, 838820504 
 48, 838821037 
 49, 838821567 
 50, 838822112 
 51, 838822679 
 52, 838823209 
 53, 838823742 
 54, 838824299 
 55, 838824829 
 56, 838825359 
 121, 838826267 
 122, 838826804 
 123, 838827334 
 124, 838827867 
 125, 838828404 
 126, 838828959 
 127, 838829492 
 128, 838830029 
 129, 838830561 
 130, 838831091 
 131, 838831661 
 132, 838832196 
 133, 838832729 
 134, 838833286 
 135, 838833821 
 136, 838834351 
 201, 838835124 
 202, 838835654 
 203, 838836184 
 204, 838836764 
 205, 838837291 
 206, 838837846 
 207, 838838374 
 208, 838838901 
 209, 838839431 
 210, 838839959 
 211, 838840526 
 212, 838841054 
 213, 838841584 
 214, 838842111 
 215, 838842639 
 216, 838843169 
 233, 838843831 
 234, 838844358 
 235, 838844888 
 236, 838845418 
 237, 838845951 
 238, 838846503 
 239, 838847036 
 240, 838847566 
 241, 838848096 
 242, 838848626 
 243, 838849196 
 244, 838849726 
 245, 838850256 
 246, 838850786 
 247, 838851318 
 248, 838851876 
 249, 838852446 
 250, 838853191 
 251, 838853743 
 252, 838854281 
 253, 838854811 
 254, 838855366 
 255, 838855898 
 256, 838856433 
 257, 838856963 
 258, 838857496 
 259, 838858071 
 260, 838858600 
 261, 838859133 
 262, 838859668 
 263, 838860198 
 264, 838860730 
 292, 838976404 
 293, 838982751 
 294, 838983684 
 295, 838984449 
 296, 838985206 
 297, 838986059 
 298, 838986829 
 299, 838987571 
 300, 838988266 
 301, 838989103 
 302, 838989831 
 303, 838990523 
 304, 838991266 
 305, 838992073 
 306, 838992808 
 307, 838995323 
 308, 838996066 
 309, 838996836 
 310, 838997561 
 123, 839654430 
 124, 839660607 
 125, 839661580 
 126, 839662302 
 127, 839663005 
 128, 839663797 
 129, 839664650 
 130, 839665375 
 131, 839666105 
 132, 839666882 
 133, 839667625 
 134, 839669887 
