
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
 1804780, 512069672 
 4771561, 520444832 
 1379173, 520446592 
 1409467, 520448171 
 4771561, 522386951 
 9178753, 522388779 
 1181407, 522389989 
 4771561, 524822232 
 4752012, 524824665 
 7049294, 524825952 
 4771561, 527187316 
 1312629, 527189694 
 1350976, 527190845 
 4771561, 527673450 
 9178753, 527675312 
 1278761, 527676763 
 4771561, 529101317 
 9178753, 529103069 
 1278761, 529103749 
 4771561, 530113930 
 7086292, 530115975 
 7241767, 530117163 
 4771561, 530539383 
 2105726, 530541667 
 2105708, 530542642 
 4771561, 532125661 
 1379173, 532127518 
 1409467, 532128208 
 4771561, 534652841 
 9178753, 534654794 
 597604, 534656039 
 4771561, 538657642 
 2105726, 538659492 
 2105670, 538660797 
 4771561, 540133204 
 7086292, 540135117 
 7086271, 540136287 
 4771561, 540615764 
 2105726, 540617607 
 2105823, 540618784 
 4771561, 546185339 
 9178753, 546187241 
 1280080, 546188302 
 4771561, 548652201 
 9178753, 548654073 
 1278739, 548655176 
 4771561, 549173924 
 9178753, 549175616 
 821780, 549176951 
 4771561, 551205212 
 1914058, 551207570 
 1989546, 551208848 
 4771561, 551691136 
 2105726, 551692980 
 2105731, 551694165 
 4771561, 552190412 
 1914058, 552192172 
 1989488, 552193439 
 4771561, 553698869 
 7086292, 553700769 
 7602317, 553702086 
 4771561, 555647478 
 9178753, 555649334 
 1221162, 555650511 
 4771561, 557159518 
 2105726, 557161348 
 2131385, 557162558 
 4771561, 559628705 
 1914058, 559630583 
 2105707, 559631847 
 4771561, 561168160 
 2105726, 561169956 
 2106376, 561170966 
 4771561, 562151999 
 1379173, 562154213 
 1804780, 562155302 
 4771561, 563158823 
 9178753, 563160635 
 1278730, 563161720 
 4771561, 566193110 
 2105726, 566194992 
 2131395, 566196124 
 4771561, 568162003 
 1914058, 568163951 
 1989466, 568164971 
 4771561, 571535548 
 1379173, 571537455 
 1378963, 571538587 
 4771561, 572465876 
 7086292, 572467806 
 7602486, 572468952 
 4771561, 574421074 
 2105726, 574422972 
 2105731, 574424462 
 4771561, 576928445 
 1379173, 576930348 
 1409471, 576931643 
 4771561, 577862699 
 1914058, 577864609 
 2105819, 577865795 
 4771561, 580299877 
 1914058, 580301602 
 2105681, 580302797 
 4771561, 582058143 
 7086292, 582059898 
 7241768, 582061014 
 4771561, 585967971 
 9178753, 585969718 
 197735, 585972626 
 4771561, 591620785 
 1914058, 591622625 
 1989436, 591623864 
 4771561, 595680052 
